origin.name,origin.code,gender.name,gender.code,dest.name,dest.code,1960,1970,1980,1990,2000,origin.lat,origin.lon,dest.lat,dest.lon
Albania,ALB,Female,FEM,Central African Republic,CAF,3903,2692,5318,6394,2424,41.153332,20.168331,6.611111,20.939444
Albania,ALB,Female,FEM,Czech Republic,CZE,4241,4665,5681,5141,7082,41.153332,20.168331,49.817492,15.472962
Albania,ALB,Female,FEM,Denmark,DNK,4775,2148,1909,2115,5854,41.153332,20.168331,56.26392,9.501785
Albania,ALB,Female,FEM,Ethiopia,ETH,3020,3366,4439,4966,6287,41.153332,20.168331,9.145,40.489673
Albania,ALB,Female,FEM,France,FRA,4845,2925,3066,1618,1754,41.153332,20.168331,46.227638,2.213749
Albania,ALB,Female,FEM,Hungary,HUN,3340,2732,2559,2287,2406,41.153332,20.168331,47.162494,19.503304
Albania,ALB,Female,FEM,India,IND,1752,1587,5318,2591,3869,41.153332,20.168331,20.593684,78.96288
Albania,ALB,Female,FEM,Ireland,IRL,2429,3854,5681,5969,6498,41.153332,20.168331,53.41291,-8.24389
Albania,ALB,Female,FEM,Monaco,MCO,3020,3854,3332,4251,5278,41.153332,20.168331,43.750298,7.412841
Albania,ALB,Female,FEM,New Zealand,NZL,2429,3366,3066,3437,3511,41.153332,20.168331,-40.900557,174.885971
Albania,ALB,Female,FEM,Norway,NOR,1539,4998,4439,6394,6752,41.153332,20.168331,60.472024,8.468946
Albania,ALB,Female,FEM,Pakistan,PAK,1539,3854,3856,3437,3868,41.153332,20.168331,30.375321,69.345116
Albania,ALB,Female,FEM,Poland,POL,4145,4184,4219,3948,3733,41.153332,20.168331,51.919438,19.145136
Albania,ALB,Female,FEM,Romania,ROU,4556,4667,4441,3949,4539,41.153332,20.168331,45.943161,24.96676
Albania,ALB,Female,FEM,Sweden,SWE,4241,3575,5100,6394,1880,41.153332,20.168331,60.128161,18.643501
Albania,ALB,Female,FEM,Switzerland,CHE,2322,4938,2643,3527,7049,41.153332,20.168331,46.818188,8.227512
Albania,ALB,Female,FEM,United States,USA,2795,4099,3265,2901,2112,41.153332,20.168331,37.09024,-95.712891
Albania,ALB,Female,FEM,Zimbabwe,ZWE,1539,3366,3066,3437,3868,41.153332,20.168331,-19.015438,29.154857
Albania,ALB,Male,MAL,Algeria,DZA,4241,2692,3066,2115,2424,41.153332,20.168331,28.033886,1.659626
Albania,ALB,Male,MAL,Belgium,BEL,4728,3695,4644,3846,7052,41.153332,20.168331,50.503887,4.469936
Albania,ALB,Male,MAL,Bulgaria,BGR,3317,3757,4440,4903,2883,41.153332,20.168331,42.733883,25.48583
Albania,ALB,Male,MAL,Cameroon,CMR,3020,3854,3856,4966,5643,41.153332,20.168331,7.369722,12.354722
Albania,ALB,Male,MAL,Cape Verde,CPV,3020,3854,4439,5513,6799,41.153332,20.168331,16.002082,-24.013197
Albania,ALB,Male,MAL,Denmark,DNK,3791,2906,3856,4250,4603,41.153332,20.168331,56.26392,9.501785
Albania,ALB,Male,MAL,Ethiopia,ETH,4538,4665,5318,5969,7263,41.153332,20.168331,9.145,40.489673
Albania,ALB,Male,MAL,Finland,FIN,3020,1944,4162,4250,3624,41.153332,20.168331,61.92411,25.748151
Albania,ALB,Male,MAL,Greece,GRC,2874,2313,3080,3917,3172,41.153332,20.168331,39.074208,21.824312
Albania,ALB,Male,MAL,Hungary,HUN,3282,2438,2105,1712,1675,41.153332,20.168331,47.162494,19.503304
Albania,ALB,Male,MAL,Monaco,MCO,3519,2692,3067,4181,5497,41.153332,20.168331,43.750298,7.412841
Albania,ALB,Male,MAL,New Zealand,NZL,2114,3366,1767,1965,4508,41.153332,20.168331,-40.900557,174.885971
Albania,ALB,Male,MAL,Pakistan,PAK,1539,4998,4914,4966,4858,41.153332,20.168331,30.375321,69.345116
Albania,ALB,Male,MAL,Poland,POL,3831,3855,3982,4108,4952,41.153332,20.168331,51.919438,19.145136
Albania,ALB,Male,MAL,Romania,ROU,4431,4460,4157,3564,4175,41.153332,20.168331,45.943161,24.96676
Albania,ALB,Male,MAL,Tanzania,TZA,3903,3854,1909,2115,4858,41.153332,20.168331,-6.369028,34.888822
Albania,ALB,Male,MAL,United States,USA,4064,4017,4289,3698,2816,41.153332,20.168331,37.09024,-95.712891
Albania,ALB,Male,MAL,Zimbabwe,ZWE,2429,2692,3066,3437,3868,41.153332,20.168331,-19.015438,29.154857
Albania,ALB,Total,TOT,Bermuda,BMU,1539,2692,1909,2115,3868,41.153332,20.168331,32.321384,-64.75737
Albania,ALB,Total,TOT,Bulgaria,BGR,4692,5282,6063,6792,5075,41.153332,20.168331,42.733883,25.48583
Albania,ALB,Total,TOT,Finland,FIN,4803,3367,5616,6394,5497,41.153332,20.168331,61.92411,25.748151
Albania,ALB,Total,TOT,Germany,DEU,3125,2342,2044,1724,2792,41.153332,20.168331,51.165691,10.451526
Albania,ALB,Total,TOT,Greece,GRC,4093,3402,4285,5011,5049,41.153332,20.168331,39.074208,21.824312
Albania,ALB,Total,TOT,Guatemala,GTM,1539,4289,4439,4250,2424,41.153332,20.168331,15.783471,-90.230759
Albania,ALB,Total,TOT,Hungary,HUN,4849,4198,4247,4149,4496,41.153332,20.168331,47.162494,19.503304
Albania,ALB,Total,TOT,Indonesia,IDN,3317,2600,3067,3948,4089,41.153332,20.168331,-0.789275,113.921327
Albania,ALB,Total,TOT,Israel,ISR,2352,2974,3857,2150,5148,41.153332,20.168331,31.046051,34.851612
Albania,ALB,Total,TOT,Mexico,MEX,2566,2906,4439,4551,7263,41.153332,20.168331,23.634501,-102.552784
Albania,ALB,Total,TOT,Monaco,MCO,4538,4998,5029,6353,7780,41.153332,20.168331,43.750298,7.412841
Albania,ALB,Total,TOT,New Zealand,NZL,2352,4998,2182,2566,6391,41.153332,20.168331,-40.900557,174.885971
Albania,ALB,Total,TOT,Nigeria,NGA,3865,3367,1666,4395,6800,41.153332,20.168331,9.081999,8.675277
Albania,ALB,Total,TOT,Philippines,PHL,1540,4881,5847,4869,6289,41.153332,20.168331,12.879721,121.774017
Albania,ALB,Total,TOT,Qatar,QAT,3791,1705,4914,5701,1584,41.153332,20.168331,25.354826,51.183884
Albania,ALB,Total,TOT,Senegal,SEN,3020,1705,1909,4966,5643,41.153332,20.168331,14.497401,-14.452362
Albania,ALB,Total,TOT,Togo,TGO,2194,3238,3857,4395,5119,41.153332,20.168331,8.619543,0.824782
Albania,ALB,Total,TOT,Zimbabwe,ZWE,3519,4665,4914,5513,6287,41.153332,20.168331,-19.015438,29.154857
Algeria,DZA,Female,FEM,Austria,AUT,4524,4426,3225,6191,1936,28.033886,1.659626,47.516231,14.550072
Algeria,DZA,Female,FEM,Belgium,BEL,4193,2143,4392,4941,4536,28.033886,1.659626,50.503887,4.469936
Algeria,DZA,Female,FEM,Benin,BEN,1752,2600,3648,4840,7304,28.033886,1.659626,9.30769,2.315834
Algeria,DZA,Female,FEM,Bulgaria,BGR,4538,5281,5995,6761,4952,28.033886,1.659626,42.733883,25.48583
Algeria,DZA,Female,FEM,Burkina Faso,BFA,2430,5361,6098,3438,6287,28.033886,1.659626,12.238333,-1.561593
Algeria,DZA,Female,FEM,Cuba,CUB,2038,1944,3236,4026,5928,28.033886,1.659626,21.521757,-77.781167
Algeria,DZA,Female,FEM,Ethiopia,ETH,2352,2600,3236,3873,4603,28.033886,1.659626,9.145,40.489673
Algeria,DZA,Female,FEM,France,FRA,1554,4423,5032,5752,5894,28.033886,1.659626,46.227638,2.213749
Algeria,DZA,Female,FEM,Gabon,GAB,4538,1705,1909,2115,3868,28.033886,1.659626,-0.803689,11.609444
Algeria,DZA,Female,FEM,Germany,DEU,2553,2504,3791,2329,5442,28.033886,1.659626,51.165691,10.451526
Algeria,DZA,Female,FEM,Guadeloupe,GLP,4393,1763,4122,7061,7871,28.033886,1.659626,16.995971,-62.067641
Algeria,DZA,Female,FEM,Indonesia,IDN,2918,2148,2301,2850,4967,28.033886,1.659626,-0.789275,113.921327
Algeria,DZA,Female,FEM,Iraq,IRQ,3643,4290,5125,6697,2596,28.033886,1.659626,33.223191,43.679291
Algeria,DZA,Female,FEM,Israel,ISR,1875,2528,2938,2480,2715,28.033886,1.659626,31.046051,34.851612
Algeria,DZA,Female,FEM,Italy,ITA,2882,4173,2569,2575,5502,28.033886,1.659626,41.87194,12.56738
Algeria,DZA,Female,FEM,Martinique,MTQ,4393,1556,2117,4570,6090,28.033886,1.659626,14.641528,-61.024174
Algeria,DZA,Female,FEM,Monaco,MCO,3069,1629,3531,4450,5549,28.033886,1.659626,43.750298,7.412841
Algeria,DZA,Female,FEM,Senegal,SEN,2429,1705,1909,4250,4858,28.033886,1.659626,14.497401,-14.452362
Algeria,DZA,Female,FEM,Sudan,SDN,2744,3046,4130,2809,3830,28.033886,1.659626,12.862807,30.217636
Algeria,DZA,Female,FEM,Zimbabwe,ZWE,2079,3664,4072,4317,4660,28.033886,1.659626,-19.015438,29.154857
Algeria,DZA,Male,MAL,Australia,AUS,4366,1569,4838,4149,6415,28.033886,1.659626,-25.274398,133.775136
Algeria,DZA,Male,MAL,Bangladesh,BGD,4241,3173,4790,6353,7509,28.033886,1.659626,23.684994,90.356331
Algeria,DZA,Male,MAL,Brazil,BRA,4775,2256,4587,1728,2727,28.033886,1.659626,-14.235004,-51.92528
Algeria,DZA,Male,MAL,Chile,CHL,3903,2833,5681,2424,3368,28.033886,1.659626,-35.675147,-71.542969
Algeria,DZA,Male,MAL,Dominican Republic,DOM,1951,2437,3236,4108,5278,28.033886,1.659626,18.735693,-70.162651
Algeria,DZA,Male,MAL,Ethiopia,ETH,3170,3298,3857,4316,5119,28.033886,1.659626,9.145,40.489673
Algeria,DZA,Male,MAL,France,FRA,3148,5179,5663,6084,5787,28.033886,1.659626,46.227638,2.213749
Algeria,DZA,Male,MAL,Guadeloupe,GLP,4337,2356,4141,6911,7166,28.033886,1.659626,16.995971,-62.067641
Algeria,DZA,Male,MAL,Hungary,HUN,4669,2210,2204,1981,2056,28.033886,1.659626,47.162494,19.503304
Algeria,DZA,Male,MAL,Indonesia,IDN,2918,2047,2661,3790,5198,28.033886,1.659626,-0.789275,113.921327
Algeria,DZA,Male,MAL,Ireland,IRL,1529,1779,3788,4841,6573,28.033886,1.659626,53.41291,-8.24389
Algeria,DZA,Male,MAL,Israel,ISR,1926,2475,2734,2670,3237,28.033886,1.659626,31.046051,34.851612
Algeria,DZA,Male,MAL,Libya,LBY,2628,5371,2564,4033,5230,28.033886,1.659626,26.3351,17.228331
Algeria,DZA,Male,MAL,Mali,MLI,2306,2524,2851,3158,3625,28.033886,1.659626,17.570692,-3.996166
Algeria,DZA,Male,MAL,Martinique,MTQ,4718,2239,2069,4173,5120,28.033886,1.659626,14.641528,-61.024174
Algeria,DZA,Male,MAL,Pakistan,PAK,5001,3014,2888,2556,2143,28.033886,1.659626,30.375321,69.345116
Algeria,DZA,Male,MAL,Poland,POL,1539,1705,6232,2065,4509,28.033886,1.659626,51.919438,19.145136
Algeria,DZA,Male,MAL,Senegal,SEN,2429,1705,1909,3437,3868,28.033886,1.659626,14.497401,-14.452362
Algeria,DZA,Male,MAL,Sudan,SDN,3100,3230,4390,3251,4321,28.033886,1.659626,12.862807,30.217636
Algeria,DZA,Male,MAL,Switzerland,CHE,2181,5175,3485,3996,3334,28.033886,1.659626,46.818188,8.227512
Algeria,DZA,Male,MAL,Togo,TGO,1539,2692,3066,3437,3868,28.033886,1.659626,8.619543,0.824782
Algeria,DZA,Male,MAL,Zimbabwe,ZWE,2744,2823,3068,3251,3369,28.033886,1.659626,-19.015438,29.154857
Algeria,DZA,Total,TOT,Bosnia and Herzegovina,BIH,2430,2769,4695,3062,2597,28.033886,1.659626,43.915886,17.679076
Algeria,DZA,Total,TOT,Bulgaria,BGR,2628,2974,3495,3873,1709,28.033886,1.659626,42.733883,25.48583
Algeria,DZA,Total,TOT,Central African Republic,CAF,3020,1705,4439,5969,2424,28.033886,1.659626,6.611111,20.939444
Algeria,DZA,Total,TOT,Cuba,CUB,4071,4223,5355,6474,2478,28.033886,1.659626,21.521757,-77.781167
Algeria,DZA,Total,TOT,Czech Republic,CZE,2429,2692,3856,2974,4194,28.033886,1.659626,49.817492,15.472962
Algeria,DZA,Total,TOT,Dominican Republic,DOM,2918,3757,4695,5743,7130,28.033886,1.659626,18.735693,-70.162651
Algeria,DZA,Total,TOT,Ethiopia,ETH,4304,4594,5387,6238,7219,28.033886,1.659626,9.145,40.489673
Algeria,DZA,Total,TOT,French Polynesia,PYF,3831,2592,5487,5536,1879,28.033886,1.659626,-17.679742,-149.406843
Algeria,DZA,Total,TOT,Ghana,GHA,4241,4484,3413,4583,7478,28.033886,1.659626,7.946527,-1.023194
Algeria,DZA,Total,TOT,Haiti,HTI,2429,1705,1909,3437,4858,28.033886,1.659626,18.971187,-72.285215
Algeria,DZA,Total,TOT,India,IND,1903,5434,2866,4520,5496,28.033886,1.659626,20.593684,78.96288
Algeria,DZA,Total,TOT,Indonesia,IDN,4427,3757,4384,5461,7469,28.033886,1.659626,-0.789275,113.921327
Algeria,DZA,Total,TOT,Ireland,IRL,2620,3444,5465,6760,7513,28.033886,1.659626,53.41291,-8.24389
Algeria,DZA,Total,TOT,Israel,ISR,3367,4125,4712,4715,5404,28.033886,1.659626,31.046051,34.851612
Algeria,DZA,Total,TOT,Madagascar,MDG,2429,1705,3856,4535,4822,28.033886,1.659626,-18.766947,46.869107
Algeria,DZA,Total,TOT,Mali,MLI,3264,3582,4064,4439,6224,28.033886,1.659626,17.570692,-3.996166
Algeria,DZA,Total,TOT,Namibia,NAM,1539,2692,4439,6394,7263,28.033886,1.659626,-22.95764,18.49041
Algeria,DZA,Total,TOT,Netherlands,NLD,3597,2404,5356,2151,4751,28.033886,1.659626,52.132633,5.291266
Algeria,DZA,Total,TOT,Netherlands Antilles,ANT,1951,1827,1619,5701,2424,28.033886,1.659626,12.226079,-69.060087
Algeria,DZA,Total,TOT,Niger,NER,2775,3743,5094,5010,2549,28.033886,1.659626,17.607789,8.081666
Algeria,DZA,Total,TOT,Papua New Guinea,PNG,1539,3854,4914,4966,4858,28.033886,1.659626,-6.314993,143.95555
Algeria,DZA,Total,TOT,Qatar,QAT,4803,1558,2927,3318,2102,28.033886,1.659626,25.354826,51.183884
Algeria,DZA,Total,TOT,Senegal,SEN,3519,2692,3856,5969,6799,28.033886,1.659626,14.497401,-14.452362
Algeria,DZA,Total,TOT,South Africa,ZAF,2038,3253,5487,1686,2253,28.033886,1.659626,-30.559482,22.937506
Algeria,DZA,Total,TOT,Sudan,SDN,4441,4767,6112,5142,6499,28.033886,1.659626,12.862807,30.217636
Algeria,DZA,Total,TOT,Togo,TGO,2429,3366,4439,4966,5643,28.033886,1.659626,8.619543,0.824782
Algeria,DZA,Total,TOT,Uganda,UGA,1539,1705,1910,4316,3868,28.033886,1.659626,1.373333,32.290275
Algeria,DZA,Total,TOT,United Kingdom,GBR,4636,2742,2521,5316,4913,28.033886,1.659626,55.378051,-3.435973
Algeria,DZA,Total,TOT,Zimbabwe,ZWE,3920,4934,5458,5927,6484,28.033886,1.659626,-19.015438,29.154857
American Samoa,ASM,Female,FEM,Germany,DEU,3903,2692,5318,3437,7418,-14.270972,-170.132217,51.165691,10.451526
American Samoa,ASM,Female,FEM,New Zealand,NZL,3020,4223,5947,1965,2446,-14.270972,-170.132217,-40.900557,174.885971
American Samoa,ASM,Female,FEM,Samoa,WSM,4675,3711,5036,4848,7502,-14.270972,-170.132217,-13.759029,-172.104629
American Samoa,ASM,Male,MAL,Germany,DEU,4538,4665,5318,2115,1709,-14.270972,-170.132217,51.165691,10.451526
American Samoa,ASM,Male,MAL,India,IND,2429,4998,1909,5461,2913,-14.270972,-170.132217,20.593684,78.96288
American Samoa,ASM,Total,TOT,Pakistan,PAK,1539,4289,4439,4250,3868,-14.270972,-170.132217,30.375321,69.345116
American Samoa,ASM,Total,TOT,Vanuatu,VUT,1539,1705,5318,2115,6287,-14.270972,-170.132217,-15.376706,166.959158
Andorra,AND,Female,FEM,Hungary,HUN,4241,5281,5681,5969,6287,42.546245,1.601554,47.162494,19.503304
Andorra,AND,Male,MAL,Hungary,HUN,4241,4665,4914,4966,5643,42.546245,1.601554,47.162494,19.503304
Andorra,AND,Male,MAL,Switzerland,CHE,2429,3854,3066,5660,5643,42.546245,1.601554,46.818188,8.227512
Andorra,AND,Total,TOT,Germany,DEU,4241,3366,3066,2424,4382,42.546245,1.601554,51.165691,10.451526
Angola,AGO,Female,FEM,Australia,AUS,4538,2047,5509,1542,1709,-11.202692,17.873887,-25.274398,133.775136
Angola,AGO,Female,FEM,Belgium,BEL,1951,2355,2547,2026,4001,-11.202692,17.873887,50.503887,4.469936
Angola,AGO,Female,FEM,Botswana,BWA,4775,4999,2428,2862,1758,-11.202692,17.873887,-22.328474,24.684866
Angola,AGO,Female,FEM,Central African Republic,CAF,3519,2692,4439,2424,6799,-11.202692,17.873887,6.611111,20.939444
Angola,AGO,Female,FEM,Ethiopia,ETH,4179,4594,5509,6510,7509,-11.202692,17.873887,9.145,40.489673
Angola,AGO,Female,FEM,Finland,FIN,1539,3854,5995,3437,5041,-11.202692,17.873887,61.92411,25.748151
Angola,AGO,Female,FEM,Greece,GRC,4241,4999,2972,4840,3868,-11.202692,17.873887,39.074208,21.824312
Angola,AGO,Female,FEM,Indonesia,IDN,3376,2693,2870,3438,3624,-11.202692,17.873887,-0.789275,113.921327
Angola,AGO,Female,FEM,Luxembourg,LUX,3519,4998,2870,1542,2216,-11.202692,17.873887,49.815273,6.129583
Angola,AGO,Female,FEM,Mauritius,MUS,3903,4665,3150,3438,4089,-11.202692,17.873887,-20.348404,57.552152
Angola,AGO,Female,FEM,Monaco,MCO,3519,3854,3857,4840,5928,-11.202692,17.873887,43.750298,7.412841
Angola,AGO,Female,FEM,Peru,PER,3682,4740,5877,1965,1674,-11.202692,17.873887,-9.189967,-75.015152
Angola,AGO,Female,FEM,Portugal,PRT,4827,1996,4729,6128,7569,-11.202692,17.873887,39.399872,-8.224454
Angola,AGO,Female,FEM,Swaziland,SWZ,3020,5281,2301,5257,7264,-11.202692,17.873887,-26.522503,31.465866
Angola,AGO,Female,FEM,Uganda,UGA,2429,2692,3066,3437,5643,-11.202692,17.873887,1.373333,32.290275
Angola,AGO,Male,MAL,Belgium,BEL,2695,3993,4587,3712,4585,-11.202692,17.873887,50.503887,4.469936
Angola,AGO,Male,MAL,Central African Republic,CAF,3903,2692,5318,2424,6799,-11.202692,17.873887,6.611111,20.939444
Angola,AGO,Male,MAL,Finland,FIN,1539,5281,1619,4250,6702,-11.202692,17.873887,61.92411,25.748151
Angola,AGO,Male,MAL,Germany,DEU,1613,1935,2194,4881,5427,-11.202692,17.873887,51.165691,10.451526
Angola,AGO,Male,MAL,Indonesia,IDN,3376,2600,3236,4395,4603,-11.202692,17.873887,-0.789275,113.921327
Angola,AGO,Male,MAL,Ireland,IRL,1639,1944,3925,4709,3408,-11.202692,17.873887,53.41291,-8.24389
Angola,AGO,Male,MAL,Mauritius,MUS,4538,4665,3332,2270,2252,-11.202692,17.873887,-20.348404,57.552152
Angola,AGO,Male,MAL,Monaco,MCO,3519,3366,3578,4777,6113,-11.202692,17.873887,43.750298,7.412841
Angola,AGO,Male,MAL,Nicaragua,NIC,1539,3366,4439,4966,6287,-11.202692,17.873887,12.865416,-85.207229
Angola,AGO,Male,MAL,Uganda,UGA,4241,4665,4914,5513,7263,-11.202692,17.873887,1.373333,32.290275
Angola,AGO,Male,MAL,Zimbabwe,ZWE,2273,2355,2547,2702,2759,-11.202692,17.873887,-19.015438,29.154857
Angola,AGO,Total,TOT,Belgium,BEL,3831,4999,5645,5113,6703,-11.202692,17.873887,50.503887,4.469936
Angola,AGO,Total,TOT,Bosnia and Herzegovina,BIH,2429,2692,4914,3438,2913,-11.202692,17.873887,43.915886,17.679076
Angola,AGO,Total,TOT,Brazil,BRA,2387,4939,5321,4858,6458,-11.202692,17.873887,-14.235004,-51.92528
Angola,AGO,Total,TOT,Canada,CAN,4512,3617,5789,6822,3120,-11.202692,17.873887,56.130366,-106.346771
Angola,AGO,Total,TOT,Chad,TCD,1539,2692,3066,3437,4858,-11.202692,17.873887,15.454166,18.732207
Angola,AGO,Total,TOT,Germany,DEU,2521,3028,3184,6068,6907,-11.202692,17.873887,51.165691,10.451526
Angola,AGO,Total,TOT,Indonesia,IDN,4876,4258,4915,6105,6561,-11.202692,17.873887,-0.789275,113.921327
Angola,AGO,Total,TOT,Ireland,IRL,2757,3575,5616,6935,5774,-11.202692,17.873887,53.41291,-8.24389
Angola,AGO,Total,TOT,Malawi,MWI,2757,3045,4668,5171,5829,-11.202692,17.873887,-13.254308,34.301525
Angola,AGO,Total,TOT,Nicaragua,NIC,2429,4289,4914,5969,7263,-11.202692,17.873887,12.865416,-85.207229
Angola,AGO,Total,TOT,Pakistan,PAK,1951,4844,4915,4840,4769,-11.202692,17.873887,30.375321,69.345116
Angola,AGO,Total,TOT,Sudan,SDN,1803,1889,2824,4156,5403,-11.202692,17.873887,12.862807,30.217636
Angola,AGO,Total,TOT,Switzerland,CHE,1803,4372,2932,2567,5121,-11.202692,17.873887,46.818188,8.227512
Angola,AGO,Total,TOT,United Kingdom,GBR,4752,2847,5118,4862,4234,-11.202692,17.873887,55.378051,-3.435973
Angola,AGO,Total,TOT,Zambia,ZMB,3132,2968,2867,2873,2880,-11.202692,17.873887,-13.133897,27.849332
Angola,AGO,Total,TOT,Zimbabwe,ZWE,3376,4290,4790,5196,5569,-11.202692,17.873887,-19.015438,29.154857
Anguilla,AIA,Female,FEM,Aruba,ABW,4071,4372,4830,5513,6799,18.220554,-63.068615,12.52111,-69.968338
Anguilla,AIA,Female,FEM,Barbados,BRB,3974,2833,4914,5513,6799,18.220554,-63.068615,13.193887,-59.543198
Anguilla,AIA,Female,FEM,Dominican Republic,DOM,4692,5337,5645,6151,6942,18.220554,-63.068615,18.735693,-70.162651
Anguilla,AIA,Female,FEM,Haiti,HTI,1539,2692,3856,4966,6799,18.220554,-63.068615,18.971187,-72.285215
Anguilla,AIA,Female,FEM,Netherlands Antilles,ANT,3686,3914,4353,4108,3369,18.220554,-63.068615,12.226079,-69.060087
Anguilla,AIA,Female,FEM,United Kingdom,GBR,1539,1705,1909,2115,3868,18.220554,-63.068615,55.378051,-3.435973
Anguilla,AIA,Female,FEM,United States,USA,4304,1705,1620,5411,2942,18.220554,-63.068615,37.09024,-95.712891
Anguilla,AIA,Male,MAL,Aruba,ABW,4538,4998,5681,3437,5643,18.220554,-63.068615,12.52111,-69.968338
Anguilla,AIA,Male,MAL,Guadeloupe,GLP,3519,4665,1619,4395,4402,18.220554,-63.068615,16.995971,-62.067641
